시군명,사업장명,인허가일자,영업상태명,폐업일자,다중이용업소여부,총시설규모(㎡),위생업종명,위생업태명,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
고양시,미니스톱 대화장성점,20160711,영업,,N,,,편의점,"경기도 고양시 일산서구 일산로803번길 57, 1층 (대화동)",경기도 고양시 일산서구 대화동 2279-5번지 1층 일부,10383,37.6709352,126.7502659
고양시,씨유일산사리현로점,20170823,영업,,N,,,편의점,"경기도 고양시 일산동구 사리현로 207-1, 1층 일부호 (사리현동)",경기도 고양시 일산동구 사리현동 497번지 1층 일부호,10259,37.6939607,126.8406778
고양시,GS25 식사점,20170825,영업,,N,,,편의점,"경기도 고양시 일산동구 견달산로 196, 1층 일부호 (식사동)",경기도 고양시 일산동구 식사동 184번지,10316,37.6835440,126.8210428
고양시,GS25(정발산점),20151216,영업,,N,,,편의점,"경기도 고양시 일산동구 무궁화로181번길 36, 1층 일부호 (정발산동)",경기도 고양시 일산동구 정발산동 1219-4번지 1층일부호,10358,37.6724909,126.7800714
고양시,CU고양가좌점,20170802,영업,,N,,,편의점,"경기도 고양시 일산서구 덕산로 98, 1(일부)층 (가좌동)",경기도 고양시 일산서구 가좌동 648-14번지 1층일부,10207,37.6936006,126.7137144
고양시,GS25고양대로,20170222,영업,,N,,,편의점,"경기도 고양시 덕양구 고양대로 1215, 1(일부)층 (주교동, 차광환건물)",경기도 고양시 덕양구 주교동 527-7번지 차광환건물 1(일부)층,10296,37.6630781,126.8236768
고양시,지에스25 덕이로데오점,20181031,영업,,N,,,편의점,"경기도 고양시 일산서구 하이파크3로 18-4, 주건축물제1동 1층 일부 (덕이동)",경기도 고양시 일산서구 덕이동 398번지 주건축물제1동 1층 일부,10236,37.6931790,126.7540454
고양시,GS25탄현사랑점,20170308,영업,,N,,,편의점,"경기도 고양시 일산서구 탄중로233번길 19, 1(일부)층 (탄현동)",경기도 고양시 일산서구 탄현동 1500-1번지 1층일부,10244,37.6942940,126.7706295
고양시,지에스25 탄현파워,20160901,영업,,N,,,편의점,"경기도 고양시 일산서구 산현로17번길 7-14, 101호 (탄현동, 파워프라자)",경기도 고양시 일산서구 탄현동 1575-6번지 파워프라자 101호,10343,37.6896830,126.7625716
고양시,GS25화정미래점,20170418,영업,,N,,,편의점,"경기도 고양시 덕양구 은빛로29번길 5-19, 1(일부)층 (화정동)",경기도 고양시 덕양구 화정동 930번지 1(일부)층,10476,37.6384368,126.8298767
고양시,GS25탄현큰마을,20170703,영업,,N,,,편의점,"경기도 고양시 일산서구 일현로 140, 103 일부호 (탄현동, 큰마을대림,현대아파트 주상가)","경기도 고양시 일산서구 탄현동 121번지 큰마을대림,현대아파트 주상가 103호 일부",10239,37.7008508,126.7649848
고양시,CU 구산점,20180307,영업,,N,,,편의점,"경기도 고양시 일산서구 곳산길 170-1, 1층 일부호 (구산동)",경기도 고양시 일산서구 구산동 1162번지 1층 일부,10202,37.6825739,126.7033277
고양시,이마트24 일산탄현중심점,20161202,영업,,N,,,편의점,"경기도 고양시 일산서구 일현로 47, 112일부호 (탄현동, 예일 큰프라자)","경기도 고양시 일산서구 탄현동 1563-3번지 예일 큰프라자, 112호일부",10343,37.6914852,126.7627131
고양시,GS25일산후곡점,20171109,영업,,N,,,편의점,"경기도 고양시 일산서구 일산로 523, 101(일부)호 (일산동, 보성상가)",경기도 고양시 일산서구 일산동 1082-2번지 보성상가 101(일부)호,10375,37.6765967,126.7693811
고양시,그린빌휴게음식점,20140331,영업,,N,,,편의점,"경기도 고양시 일산서구 멱절길124번길 6-1, 1층 일부호 (대화동)",경기도 고양시 일산서구 대화동 1926-30번지 1층일부,10426,37.6579602,126.7334695
고양시,씨유일산중산점,20181114,영업,,N,,,편의점,"경기도 고양시 일산동구 고봉로278번길 11, 대림프라자 105호 일부호 (중산동)",경기도 고양시 일산동구 중산동 1666-1번지 대림프라자 ,10338,37.6835969,126.7785191
고양시,CU(씨유) 탄현헤센점,20181127,영업,,N,,,편의점,"경기도 고양시 일산서구 일현로41번길 16, 탄현 헤센스마트 117,118(편의점 일부)호 (탄현동)","경기도 고양시 일산서구 탄현동 1559-1번지 탄현 헤센스마트 117,118(편의점)호일부 ",10343,37.6916812,126.7616581
고양시,CU일산일등점,20170531,영업,,N,,,편의점,"경기도 고양시 일산서구 고양대로 686-2, 1(일부)층 (일산동, 동부빌딩)","경기도 고양시 일산서구 일산동 632번지 동부빌딩, 1층일부",10353,37.6836831,126.7718756
고양시,GS25 성저공원점,20160908,영업,,N,,,편의점,"경기도 고양시 일산서구 일산로635번길 8-26, 1층 일부호 (대화동)",경기도 고양시 일산서구 대화동 2106번지 1층 일부호,10370,37.6819592,126.7569850
고양시,씨유 일산시장점,20181211,영업,,N,,,편의점,"경기도 고양시 일산서구 일청로 27, 가동 1층 일부호 (일산동)",경기도 고양시 일산서구 일산동 591-1번지 가동 1층 일부 ,10350,37.6866816,126.7709933
고양시,cu 정발산행복점,20190125,영업,,N,,,편의점,"경기도 고양시 일산동구 산두로 169, 1층 일부호 (정발산동)",경기도 고양시 일산동구 정발산동 1238-17번지 ,10358,37.6723804,126.7835969
고양시,CU일산에이스점,20190129,영업,,N,,,편의점,"경기도 고양시 일산서구 탄중로 533, 세림빌딩 1(편의점내부)층 (일산동)","경기도 고양시 일산서구 일산동 1702번지 세림빌딩, 1층편의점내부 ",10348,37.6897916,126.7672990
고양시,지에스25관산그린점(GS25),20190214,영업,,N,,,편의점,"경기도 고양시 덕양구 통일로802번길 71, 주공그린빌 상가동 1층 101(일부)호 (관산동)",경기도 고양시 덕양구 관산동 996번지 주공그린빌 상가동 101호,10286,37.6922346,126.8648426
고양시,씨유고양내유점,20190211,영업,,N,,,편의점,"경기도 고양시 덕양구 유산길 22, 1(일부)층 (내유동)",경기도 고양시 덕양구 내유동 646-11번지 1층 일부 ,10263,37.7260955,126.8454852
고양시,GS25고양식사,20170727,영업,,N,,,편의점,"경기도 고양시 일산동구 고양대로 1034, 가동 1층 일부호 (식사동)",경기도 고양시 일산동구 식사동 859-2번지 가동 1층 일부호(GS25고양식사 편의점 내) ,10304,37.6716826,126.8069033
고양시,CU탄현동문10단지점,20180323,영업,,N,,,편의점,"경기도 고양시 일산서구 탄현로 95, 탄현마을10단지 104,105(편의점일부)호 (탄현동)","경기도 고양시 일산서구 탄현동 1470번지 탄현마을10단지, 104,105(편의점일부)호",10239,37.6999269,126.7670401
고양시,세븐일레븐일산대화역점,20030129,영업,,N,,,편의점,"경기도 고양시 일산서구 중앙로 1560-34 (대화동,이마파킹프라자 111호)",경기도 고양시 일산서구 대화동 2207번지 이마파킹프라자 111호 ,10381,37.6769571078,126.7475764275
고양시,GS25 편의점 백석터미널,20170328,영업,,N,,,편의점,"경기도 고양시 일산동구 일산로 74-17, 104호 일부호 (백석동, 대방 샤인밸리)",경기도 고양시 일산동구 백석동 1239-2번지,10450,37.6441033,126.7908750
고양시,씨유 일산IPARK동문점,20180807,영업,,N,,,편의점,"경기도 고양시 일산동구 중산로 70, 상가2동 1층 104(일부)호 (중산동, 일산센트럴아이파크)",경기도 고양시 일산동구 중산동 1841번지 일산센트럴아이파크,10310,37.6782978,126.7825706
고양시,GS25백마스타,20180503,영업,,N,,,편의점,"경기도 고양시 일산동구 일산로 239, 1층 101(일부)호 (마두동)",경기도 고양시 일산동구 마두동 752번지 삼성프라자,10416,37.6572431,126.7879025
고양시,세븐일레븐대화본점,20170605,영업,,N,,,편의점,"경기도 고양시 일산서구 대산로226번길 10, 1층 일부호 (대화동)",경기도 고양시 일산서구 대화동 2130번지 1층 일부,10370,37.6792410,126.7539673
고양시,GS25산들점,20170208,영업,,N,,,편의점,"경기도 고양시 일산서구 고양대로 724-8, 1층 101(일부)호 (일산동)",경기도 고양시 일산서구 일산동 525-21번지 101(일부)호,10354,37.6825202,126.7761530
고양시,GS25가좌대우,20170413,영업,,N,,,편의점,"경기도 고양시 일산서구 가좌3로 43 (가좌동, 가좌마을 상가동,(101,102호편의점 내 일부))","경기도 고양시 일산서구 가좌동 1089번지 가좌마을 상가동,(101,102호편의점 내 일부)",10209,37.6870410,126.7171636
고양시,GS25 벽제점,20170126,영업,,N,,,편의점,"경기도 고양시 덕양구 보광로 166, 1(일부)층 (벽제동)",경기도 고양시 덕양구 벽제동 565-14번지 1(일부)층,10267,37.7291820,126.9098647
고양시,씨유일산하이점,20150323,영업,,N,,,편의점,"경기도 고양시 일산서구 중앙로 1581, 107(일부)호 (대화동, 하이투모로 오피스텔)",경기도 고양시 일산서구 대화동 2219번지 외2필지 하이투모로 오피스텔 107호일부,10381,37.6762150,126.7461559
고양시,GS25 가좌벽산,20170705,영업,,N,,,편의점,"경기도 고양시 일산서구 가좌1로 8, 101(일부)호 (가좌동, 가좌마을 상가동)","경기도 고양시 일산서구 가좌동 1087번지 가좌마을상가동, 101호일부 ",10211,37.6909594,126.7205726
고양시,GS고양원당점,20181011,영업,,N,,,편의점,"경기도 고양시 덕양구 호국로779번길 29, 대광빌딩 1(일부)층 (주교동)",경기도 고양시 덕양구 주교동 611번지 대광빌딩 1층 일부,10461,37.6567684,126.8339592
고양시,세븐일레븐(고양원당점),19991007,영업,,N,,,편의점,경기도 고양시 덕양구 호국로789번길 6 (주교동),경기도 고양시 덕양구 주교동 615-6번지 ,10462,37.6571046009,126.8358963543
고양시,미니스톱일산백석점,19990921,영업,,N,,,편의점,"경기도 고양시 일산동구 강송로 119 (백석동,,1224-1번지 용신코아 101,102,110호)","경기도 고양시 일산동구 백석동 1224번지 ,1224-1번지 용신코아 101,102,110호 ",10420,37.6495453,126.7859870
고양시,GS25중산누리점,20170329,영업,,N,,,편의점,"경기도 고양시 일산동구 탄중로 346, 1층 105호 일부호 (중산동, 중산마을 상가동)",경기도 고양시 일산동구 중산동 1573번지 중산마을 상가동 1층 105호 일부호,10333,37.6918465,126.7816008
고양시,세븐일레븐롯데마트점,20030123,영업,,N,,,편의점,"경기도 고양시 일산서구 중앙로 1496 (주엽동,문촌마을상가동 1층(일부))",경기도 고양시 일산서구 주엽동 15번지 문촌마을상가동 1층(일부) ,10379,37.6733850465,126.7556522140
고양시,CU 일산백마점,20151214,영업,,N,,,편의점,"경기도 고양시 일산동구 강촌로 191, 106호 일부호 (마두동, 백마마을 분산상가)",경기도 고양시 일산동구 마두동 734번지 백마마을 분산상가 106일부호,10417,37.6560184999,126.7932889476
고양시,GS일산다온점,20170413,영업,,N,,,편의점,"경기도 고양시 일산서구 장자길82번길 3, 1층 일부호 (덕이동, 주건축물제1동)",경기도 고양시 일산서구 덕이동 766-10번지 주건축물제1동 1층 일부,10228,37.6983200,126.7440160
고양시,세븐일레븐 백석나들점,20180807,영업,,N,,,편의점,"경기도 고양시 일산동구 중앙로 1048, 일산르메이에르프라자 127호 일부호 (백석동)",경기도 고양시 일산동구 백석동 1297-2번지 일산르메이에르프라자,10447,37.6435752,126.7878172
고양시,GS25중산영원점,20161227,영업,,N,,,편의점,"경기도 고양시 일산동구 탄중로417번길 3, 1층 일부호 (중산동)",경기도 고양시 일산동구 중산동 1582번지 1층 일부호,10338,37.6871225,126.7800390
고양시,세븐일레븐 백석중앙점,20170705,영업,,N,,,편의점,"경기도 고양시 일산동구 호수로446번길 34-2, 1층 일부호 (백석동)",경기도 고양시 일산동구 백석동 1447번지,10424,37.6449920,126.7793264
고양시,지에스25(GS25) 탄현드림점,20180823,영업,,N,,,편의점,"경기도 고양시 일산서구 일현로41번길 8-1, 대림프라자 1층 103(일부)호 (탄현동)",경기도 고양시 일산서구 탄현동 1560-6번지 대림프라자 1층 103(일부)호,10343,37.6911775,126.7620452
고양시,GS25일산대산,20170726,영업,,N,,,편의점,"경기도 고양시 일산동구 일산로441번길 85, 1층 일부호 (정발산동)",경기도 고양시 일산동구 정발산동 1181-13번지 1층 일부호(GS25일산대산 편의점 내),10359,37.6698240,126.7752962
고양시,세븐일레븐 주엽금강점,20160411,영업,,N,,,편의점,"경기도 고양시 일산서구 강성로 115 (주엽동, 금강빌딩 107,108호)","경기도 고양시 일산서구 주엽동 67번지 금강빌딩 107,108호 ",10386,37.6703383610,126.7627922335
고양시,GS25식사자이2점,20180117,영업,,N,,,편의점,"경기도 고양시 일산동구 위시티4로 45, 1층 104 일부호 (식사동, 위시티일산자이4단지아파트)",경기도 고양시 일산동구 식사동 1504번지 위시티일산자이4단지상가 104 일부호,10323,37.6793814,126.8152489
고양시,GS25 백석행운점,20180206,영업,,N,,,편의점,"경기도 고양시 일산동구 강송로87번길 12, 1층 일부호 (백석동)",경기도 고양시 일산동구 백석동 1252-7번지,10446,37.6470719,126.7882944
고양시,씨유지축한림풀에버,20200311,영업,,N,,,편의점,"경기도 고양시 덕양구 오부자로 15, 근린생활시설2동 1층 10(일부)호 (지축동, 지축역 한림풀에버)",경기도 고양시 덕양구 지축동 0번지 지축역 한림풀에버 근생2동 10(일부)호 ,10583,37.6535122045,126.9105263812
고양시,GS25원흥타운점,20200206,영업,,N,,,편의점,"경기도 고양시 덕양구 원흥1로 48, 폴리곤스퀘어 1(일부)층 (원흥동)",경기도 고양시 덕양구 원흥동 620번지 1(일부)층 ,10563,37.6512732030,126.8696211860
고양시,지에스25 일산골드점(GS25),20200227,영업,,N,,,편의점,"경기도 고양시 일산서구 성저로38번길 28, 1층 일부 (대화동)",경기도 고양시 일산서구 대화동 2040-5번지 1층 일부 ,10368,37.6825465741,126.7534914779
고양시,세븐일레븐고양화정동점,20190503,영업,,N,,,편의점,"경기도 고양시 덕양구 백양로 150, 1(일부)층 (화정동)",경기도 고양시 덕양구 화정동 879번지 1(일부)층 ,10478,37.6388591,126.8353140
